route_dir,short_dir,route_short_name,direction_id,stop_id,route_id,stop_name,stop_sequence
"100133_0","240_0","240","0","40101","100133","Duvall Ave NE & NE 21st St","184"
"100133_0","240_0","240","0","46474","100133","Mill Ave S & S 2nd St","18"
"100133_0","240_0","240","0","46479","100133","Renton TC - Bay 4","1"
"100133_0","240_0","240","0","46480","100133","Park Ave N & Bronson Way N","23"
"100133_0","240_0","240","0","46490","100133","Park Ave N & N 2nd St","25"
"100133_0","240_0","240","0","46500","100133","Park Ave N & N 3rd St","27"
"100133_0","240_0","240","0","46510","100133","Park Ave N & N 4th St","29"
"100133_0","240_0","240","0","46520","100133","Park Ave N & N 6th St","32"
"100133_0","240_0","240","0","46530","100133","Park Ave N & N 8th St","37"
"100133_0","240_0","240","0","46541","100133","Park Ave N & Garden Ave N","55"
"100133_0","240_0","240","0","46550","100133","NE Sunset Blvd & Edmonds Ave NE","97"
"100133_0","240_0","240","0","46560","100133","Sunset Blvd NE & Harrington Ave NE","123"
"100133_0","240_0","240","0","46565","100133","Sunset Blvd NE & NE 10th St","127"
"100133_0","240_0","240","0","46600","100133","NE 12th St & Lynnwood Ave NE","132"
"100133_0","240_0","240","0","46610","100133","NE 12th St & Pierce Pl NE","138"
"100133_0","240_0","240","0","46620","100133","NE 12th St & Redmond Ave NE","145"
"100133_0","240_0","240","0","46630","100133","NE 12th St & NE 11th Pl","149"
"100133_0","240_0","240","0","64830","100133","Coal Creek Pkwy SE & 124th Ave SE","455"
"100133_0","240_0","240","0","64840","100133","Factoria Blvd SE & Coal Creek Pkwy SE","469"
"100133_0","240_0","240","0","65287","100133","Newcastle Way & 132nd Pl SE","298"
"100133_0","240_0","240","0","65300","100133","SE Eastgate Way & Richards Rd","529"
"100133_0","240_0","240","0","65400","100133","Newcastle Way & 129th Ave SE","305"
"100133_0","240_0","240","0","65420","100133","Newcastle Way & 125th Ave SE","326"
"100133_0","240_0","240","0","65432","100133","123rd Ave SE & SE 68th Pl","332"
"100133_0","240_0","240","0","65450","100133","123rd Ave SE & SE 65th Pl","349"
"100133_0","240_0","240","0","65460","100133","123rd Ave SE & SE 64th Pl","352"
"100133_0","240_0","240","0","65470","100133","123rd Ave SE & SE 62nd St","355"
"100133_0","240_0","240","0","65480","100133","SE 60th St & 123rd Ave SE","359"
"100133_0","240_0","240","0","65490","100133","SE 60th St & 119th Ave SE","361"
"100133_0","240_0","240","0","65500","100133","119th Ave SE & SE 58th St","371"
"100133_0","240_0","240","0","65510","100133","119th Ave SE & SE 56th St","374"
"100133_0","240_0","240","0","65520","100133","119th Ave SE & SE 52nd St","389"
"100133_0","240_0","240","0","65530","100133","119th Ave SE & SE 49th Pl","397"
"100133_0","240_0","240","0","65540","100133","119th Ave SE & SE 47th St","412"
"100133_0","240_0","240","0","65550","100133","119th Ave SE & Lake Heights St","420"
"100133_0","240_0","240","0","65560","100133","119th Ave SE & Coal Creek Pkwy SE","440"
"100133_0","240_0","240","0","67014","100133","Eastgate P&R - Bay 1","576"
"100133_0","240_0","240","0","67033","100133","SE 26th St & 137th Ave SE","620"
"100133_0","240_0","240","0","67037","100133","Richards Rd & SE 26th St","624"
"100133_0","240_0","240","0","67039","100133","Richards Rd & SE 21st Pl","629"
"100133_0","240_0","240","0","68048","100133","106th Ave NE & NE 6th St","742"
"100133_0","240_0","240","0","70807","100133","Lake Hills Connector & SE 8th St","676"
"100133_0","240_0","240","0","70812","100133","SE 8th St & I-405","693"
"100133_0","240_0","240","0","70814","100133","SE 8th St & 114th Ave SE","699"
